"gene_id","gene_label","gene_group","stimulus","time","comparison","baseMean","log2FC","fold_change","lfcSE","stat","pvalue","padj","ci95_low_log2FC","ci95_high_log2FC","significant_FDR05"
"AT1G17330","PDE1","cGMP-stimulated phosphodiesterase","elf18",90,"elf18_90_vs_mock_90",253.315897605561,1.85271932617432,3.61180330216388,0.17360745422403,10.6718881078891,1.37797438111862e-26,4.50020016769327e-25,1.51244871589523,2.19298993645342,TRUE
"AT1G17330","PDE1","cGMP-stimulated phosphodiesterase","elf18",180,"elf18_180_vs_mock_180",253.315897605561,1.08566902026269,2.12235945527798,0.163392563441728,6.64454365237912,3.04157958041965e-11,5.45287356881334e-10,0.765419595916901,1.40591844460848,TRUE
"AT1G17330","PDE1","cGMP-stimulated phosphodiesterase","nlp20",0,"nlp20_0_vs_mock_0",253.315897605561,-0.0488234350190584,0.966724402892878,0.168367216606918,-0.289981838525281,0.771830131696243,1,-0.378823179568618,0.281176309530502,FALSE
"AT1G17330","PDE1","cGMP-stimulated phosphodiesterase","nlp20",5,"nlp20_5_vs_mock_5",253.315897605561,-0.156296831141547,0.897325409061995,0.182855534672677,-0.854755812676534,0.392686345182419,1,-0.514693679099994,0.202100016816901,FALSE
"AT1G17330","PDE1","cGMP-stimulated phosphodiesterase","nlp20",10,"nlp20_10_vs_mock_10",253.315897605561,-0.06922357846793,0.953150821404851,0.179480670588612,-0.385688209437314,0.699727596002086,1,-0.421005692821609,0.282558535885749,FALSE
"AT1G17330","PDE1","cGMP-stimulated phosphodiesterase","nlp20",30,"nlp20_30_vs_mock_30",253.315897605561,0.432872823324163,1.34991898161127,0.165522562375079,2.61518923530956,0.00891780320319995,0.0723695739504616,0.108448601069007,0.757297045579318,FALSE
"AT1G17330","PDE1","cGMP-stimulated phosphodiesterase","nlp20",90,"nlp20_90_vs_mock_90",253.315897605561,2.09609592718813,4.27550824103319,0.173046145989218,12.1129304279261,9.02125414551665e-34,6.0334363803159e-32,1.75692548104927,2.435266373327,TRUE
"AT1G17330","PDE1","cGMP-stimulated phosphodiesterase","nlp20",180,"nlp20_180_vs_mock_180",253.315897605561,1.70212770381884,3.25380479858436,0.173509106506936,9.81001941676647,1.01948941680073e-22,5.17576240738518e-21,1.36204985506525,2.04220555257243,TRUE
"AT1G17330","PDE1","cGMP-stimulated phosphodiesterase","OGs",0,"OGs_0_vs_mock_0",253.315897605561,-0.109531288426722,0.92688914638365,0.181081128034307,-0.604874122531257,0.545262638481295,1,-0.464450299373963,0.24538772252052,FALSE
"AT1G17330","PDE1","cGMP-stimulated phosphodiesterase","OGs",5,"OGs_5_vs_mock_5",253.315897605561,0.0342985629514303,1.02405880549233,0.167418551392637,0.204867158783329,0.837675914473885,1,-0.293841797778138,0.362438923680999,FALSE
"AT1G17330","PDE1","cGMP-stimulated phosphodiesterase","OGs",10,"OGs_10_vs_mock_10",253.315897605561,-0.220858145032915,0.858054895704527,0.16761066429808,-1.31768551814901,0.187608944418807,0.896252957325775,-0.549375047057152,0.107658756991322,FALSE
"AT1G17330","PDE1","cGMP-stimulated phosphodiesterase","OGs",30,"OGs_30_vs_mock_30",253.315897605561,0.942471218780785,1.92181733701222,0.163241533011943,5.77347689274538,7.76522596126305e-09,1.10766039286522e-07,0.622517814077376,1.26242462348419,TRUE
"AT1G17330","PDE1","cGMP-stimulated phosphodiesterase","OGs",90,"OGs_90_vs_mock_90",253.315897605561,1.24232594639484,2.36579644172249,0.17556511131914,7.07615503479254,1.4820904858695e-12,4.65909538637078e-11,0.898218328209328,1.58643356458036,TRUE
"AT1G17330","PDE1","cGMP-stimulated phosphodiesterase","OGs",180,"OGs_180_vs_mock_180",253.315897605561,0.855846950165618,1.80982091880863,0.163879235989492,5.22242457989306,1.76595490399829e-07,9.05453241686397e-06,0.534643647626214,1.17705025270502,TRUE
"AT1G17330","PDE1","cGMP-stimulated phosphodiesterase","Pep1",0,"Pep1_0_vs_mock_0",253.315897605561,0.103712245618734,1.07453482891291,0.179823716960136,0.57674397666758,0.56411242005867,1,-0.248742239623133,0.456166730860601,FALSE
"AT1G17330","PDE1","cGMP-stimulated phosphodiesterase","Pep1",5,"Pep1_5_vs_mock_5",253.315897605561,-0.235215357469586,0.849558172367027,0.184446983693299,-1.27524642994816,0.202222032182498,1,-0.596731445508451,0.12630073056928,FALSE
"AT1G17330","PDE1","cGMP-stimulated phosphodiesterase","Pep1",10,"Pep1_10_vs_mock_10",253.315897605561,-0.348561456382756,0.785366814483854,0.167977352377749,-2.07505030558469,0.0379818726991535,0.801393639267859,-0.677797067043144,-0.0193258457223673,FALSE
"AT1G17330","PDE1","cGMP-stimulated phosphodiesterase","Pep1",30,"Pep1_30_vs_mock_30",253.315897605561,0.78736514052879,1.72591945734276,0.164256541784307,4.79350856882592,1.63889455688725e-06,1.99960902964308e-05,0.465422318631548,1.10930796242603,TRUE
"AT1G17330","PDE1","cGMP-stimulated phosphodiesterase","Pep1",90,"Pep1_90_vs_mock_90",253.315897605561,1.49000146433007,2.80889260249003,0.162717357889066,9.15699150760481,5.33642717788546e-20,1.43825217965489e-18,1.1710754428675,1.80892748579264,TRUE
"AT1G17330","PDE1","cGMP-stimulated phosphodiesterase","Pep1",180,"Pep1_180_vs_mock_180",253.315897605561,1.36038765936754,2.56754161370604,0.16257384969002,8.36781353188966,5.86971813602342e-17,2.8880564696584e-15,1.04174291397511,1.67903240475998,TRUE
"AT1G17330","PDE1","cGMP-stimulated phosphodiesterase","chitooct",0,"chitooct_0_vs_mock_0",253.315897605561,0.0610194859053197,1.04320268355642,0.181315836129569,0.336536990964843,0.736465961803268,1,-0.294359552908635,0.416398524719275,FALSE
"AT1G17330","PDE1","cGMP-stimulated phosphodiesterase","chitooct",5,"chitooct_5_vs_mock_5",253.315897605561,-0.0780819961976786,0.947316227940969,0.167666604571266,-0.465697962914794,0.641431710696433,1,-0.406708541157359,0.250544548762002,FALSE
"AT1G17330","PDE1","cGMP-stimulated phosphodiesterase","chitooct",10,"chitooct_10_vs_mock_10",253.315897605561,-0.231015670721383,0.852034840123039,0.166361725135094,-1.38863473875248,0.164943848265844,1,-0.557084651986168,0.095053310543402,FALSE
"AT1G17330","PDE1","cGMP-stimulated phosphodiesterase","chitooct",30,"chitooct_30_vs_mock_30",253.315897605561,0.495763757258654,1.41006704170414,0.16579680247604,2.9901888929993,0.00278804976434298,0.0282006070608173,0.170802024405615,0.820725490111692,TRUE
"AT1G17330","PDE1","cGMP-stimulated phosphodiesterase","chitooct",90,"chitooct_90_vs_mock_90",253.315897605561,0.787151903136479,1.72566437684621,0.164758081973857,4.777622400711,1.77380076646481e-06,6.29730174547385e-05,0.464226062467719,1.11007774380524,TRUE
"AT1G17330","PDE1","cGMP-stimulated phosphodiesterase","chitooct",180,"chitooct_180_vs_mock_180",253.315897605561,0.449061058340415,1.36515149317265,0.166991697589064,2.68912206309486,0.00716402179510213,0.299044326574515,0.12175733106585,0.776364785614979,FALSE
"AT1G17330","PDE1","cGMP-stimulated phosphodiesterase","3.OH10",0,"3.OH10_0_vs_mock_0",253.315897605561,0.0341221060216066,1.02393355988103,0.167770888015071,0.203385142829675,0.838834011436758,1,-0.294708834487932,0.362953046531145,FALSE
"AT1G17330","PDE1","cGMP-stimulated phosphodiesterase","3.OH10",5,"3.OH10_5_vs_mock_5",253.315897605561,-0.151822939860696,0.900112392671413,0.182004698548668,-0.834170442144373,0.404184944739484,1,-0.508552149016086,0.204906269294694,FALSE
"AT1G17330","PDE1","cGMP-stimulated phosphodiesterase","3.OH10",10,"3.OH10_10_vs_mock_10",253.315897605561,-0.21234022872261,0.863135982437887,0.167138106656003,-1.27044773314107,0.203925189507307,0.999602297317036,-0.539930917768377,0.115250460323156,FALSE
"AT1G17330","PDE1","cGMP-stimulated phosphodiesterase","3.OH10",30,"3.OH10_30_vs_mock_30",253.315897605561,0.323817152272306,1.25163781553993,0.165687228864213,1.95438812328551,0.050655334197438,0.433705962170322,-0.000929816301551312,0.648564120846163,FALSE
"AT1G17330","PDE1","cGMP-stimulated phosphodiesterase","3.OH10",90,"3.OH10_90_vs_mock_90",253.315897605561,0.426606271321158,1.34406813187498,0.165954186960975,2.57062674424405,0.0101514672928937,0.0893724575126471,0.101336064877648,0.751876477764668,FALSE
"AT1G17330","PDE1","cGMP-stimulated phosphodiesterase","3.OH10",180,"3.OH10_180_vs_mock_180",253.315897605561,0.517224702025259,1.4311994142277,0.165408789030092,3.12694812082302,0.00176631092912429,0.0337849463510226,0.193023475526278,0.84142592852424,TRUE
"AT2G14610","PR1","Pathogenesis-related protein 1","flg22",0,"flg22_0_vs_mock_0",23.9548786092005,0.664668093079645,1.58520353879202,1.06241088060337,0.625622445340698,0.531562613045533,1,-1.41765723290296,2.74699341906225,FALSE
"AT2G14610","PR1","Pathogenesis-related protein 1","flg22",5,"flg22_5_vs_mock_5",23.9548786092005,0.563843446190187,1.47820201572705,1.0149681061244,0.555528240530819,0.578533399242603,NA,-1.42549404181364,2.55318093419401,FALSE
"AT2G14610","PR1","Pathogenesis-related protein 1","flg22",10,"flg22_10_vs_mock_10",23.9548786092005,-2.86801311269425,0.136975225828771,1.08412193911481,-2.64547096522738,0.00815772875897826,0.324610783620913,-4.99289211335928,-0.743134112029211,FALSE
"AT2G14610","PR1","Pathogenesis-related protein 1","flg22",30,"flg22_30_vs_mock_30",23.9548786092005,-0.93728715870242,0.522213927932061,0.994715201792209,-0.942266848856518,0.346056036301136,0.643391189440328,-2.88692895421515,1.01235463681031,FALSE
"AT2G14610","PR1","Pathogenesis-related protein 1","flg22",90,"flg22_90_vs_mock_90",23.9548786092005,0.199911187708478,1.14862764331493,1.014989700846,0.196958833712157,0.843859752643306,0.903413432375633,-1.78946862594968,2.18929100136663,FALSE
"AT2G14610","PR1","Pathogenesis-related protein 1","flg22",180,"flg22_180_vs_mock_180",23.9548786092005,0.678381288212233,1.60034315363011,0.996063699871356,0.6810621532537,0.495832163476941,0.589753218273084,-1.27390356353562,2.63066613996009,FALSE
"AT2G14610","PR1","Pathogenesis-related protein 1","elf18",0,"elf18_0_vs_mock_0",23.9548786092005,-2.17944320283576,0.220760933634579,1.02450822547644,-2.12730669080009,0.0333946092000733,1,-4.18747932476959,-0.171407080901934,FALSE
"AT2G14610","PR1","Pathogenesis-related protein 1","elf18",5,"elf18_5_vs_mock_5",23.9548786092005,0.0196653940168064,1.01372433822675,1.02287266181252,0.0192256521764493,0.984661093905187,1,-1.98516502313573,2.02449581116934,FALSE
"AT2G14610","PR1","Pathogenesis-related protein 1","elf18",10,"elf18_10_vs_mock_10",23.9548786092005,-0.205953115934106,0.866965737326303,0.976365231851804,-0.210938600858912,0.832935182611296,0.994049325037524,-2.11962897036364,1.70772273849543,FALSE
"AT2G14610","PR1","Pathogenesis-related protein 1","elf18",30,"elf18_30_vs_mock_30",23.9548786092005,1.67906867852228,3.2022116781194,0.978224121118205,1.71644579424492,0.0860804810583826,0.270425360200958,-0.238250598869403,3.59638795591396,FALSE
"AT2G14610","PR1","Pathogenesis-related protein 1","elf18",90,"elf18_90_vs_mock_90",23.9548786092005,-0.99448244918061,0.501915898714942,1.12597398419489,-0.883219739656505,0.377117558300781,0.517918398561559,-3.2013914582026,1.21242655984138,FALSE
"AT2G14610","PR1","Pathogenesis-related protein 1","elf18",180,"elf18_180_vs_mock_180",23.9548786092005,1.56426065463497,2.95725910827711,0.989118858322981,1.58146884115335,0.113770877897384,0.213009292638653,-0.374412307678074,3.50293361694801,FALSE
"AT2G14610","PR1","Pathogenesis-related protein 1","nlp20",0,"nlp20_0_vs_mock_0",23.9548786092005,-1.8480407053545,0.277769344846225,1.01527756447078,-1.82023199371868,0.0687236828271789,1,-3.83798473171723,0.141903321008231,FALSE
"AT2G14610","PR1","Pathogenesis-related protein 1","nlp20",5,"nlp20_5_vs_mock_5",23.9548786092005,0.657924225285013,1.57781080812407,1.0941193000666,0.601327684508411,0.547621753814453,1,-1.48654960284553,2.80239805341555,FALSE
"AT2G14610","PR1","Pathogenesis-related protein 1","nlp20",10,"nlp20_10_vs_mock_10",23.9548786092005,-2.45095858084067,0.182889153182256,1.07865370212515,-2.27223860263199,0.0230721028849706,1,-4.56511983700597,-0.336797324675381,FALSE
"AT2G14610","PR1","Pathogenesis-related protein 1","nlp20",30,"nlp20_30_vs_mock_30",23.9548786092005,-0.814555468367541,0.56858365495035,0.991537098165891,-0.821507808305182,0.411357078282307,0.787307385421209,-2.75796818077269,1.12885724403761,FALSE
"AT2G14610","PR1","Pathogenesis-related protein 1","nlp20",90,"nlp20_90_vs_mock_90",23.9548786092005,0.162175117059721,1.11897291584715,1.09379606665334,0.148268147970146,0.882131151726621,0.930624618270958,-1.98166517358082,2.30601540770026,FALSE
"AT2G14610","PR1","Pathogenesis-related protein 1","nlp20",180,"nlp20_180_vs_mock_180",23.9548786092005,2.46021087231594,5.50297155864948,1.06342882790575,2.31347017097601,0.0206968029362326,0.0558228910878488,0.375890369620663,4.54453137501122,FALSE
"AT2G14610","PR1","Pathogenesis-related protein 1","OGs",0,"OGs_0_vs_mock_0",23.9548786092005,-0.663994791514431,0.631128294581032,1.07277971614888,-0.618947936392829,0.535950657688659,1,-2.76664303516623,1.43865345213736,FALSE
"AT2G14610","PR1","Pathogenesis-related protein 1","OGs",5,"OGs_5_vs_mock_5",23.9548786092005,0.295363551072608,1.2271941843563,1.0184717935997,0.290006608851358,0.771811181643211,1,-1.7008411643828,2.29156826652801,FALSE
"AT2G14610","PR1","Pathogenesis-related protein 1","OGs",10,"OGs_10_vs_mock_10",23.9548786092005,-3.39042399752601,0.0953631699027315,1.02001675201499,-3.32389050555142,0.000887710422030922,0.0298839711872598,-5.38965683147538,-1.39119116357663,TRUE
"AT2G14610","PR1","Pathogenesis-related protein 1","OGs",30,"OGs_30_vs_mock_30",23.9548786092005,-1.76685145172358,0.293849336984946,1.00700926818052,-1.75455331698778,0.0793357424979226,0.243899456926133,-3.7405896173574,0.206886713910247,FALSE
"AT2G14610","PR1","Pathogenesis-related protein 1","OGs",90,"OGs_90_vs_mock_90",23.9548786092005,0.407827221953342,1.32668624632074,1.08869379286499,0.374602321264375,0.707956246428088,0.83207424132341,-1.72601261206204,2.54166705596872,FALSE
"AT2G14610","PR1","Pathogenesis-related protein 1","OGs",180,"OGs_180_vs_mock_180",23.9548786092005,1.88681045136856,3.69816719646949,0.987673027302932,1.91035939952813,0.0560869545952157,0.202951719870463,-0.0490286821451908,3.8226495848823,FALSE
"AT2G14610","PR1","Pathogenesis-related protein 1","Pep1",0,"Pep1_0_vs_mock_0",23.9548786092005,-0.325358126209132,0.798100246011208,1.06939249803967,-0.304245753365161,0.760940669782721,1,-2.42136742236689,1.77065116994862,FALSE
"AT2G14610","PR1","Pathogenesis-related protein 1","Pep1",5,"Pep1_5_vs_mock_5",23.9548786092005,-0.501568363556654,0.706338498290817,1.12370691932158,-0.446351584147465,0.655343300013464,1,-2.70403392542695,1.70089719831364,FALSE
"AT2G14610","PR1","Pathogenesis-related protein 1","Pep1",10,"Pep1_10_vs_mock_10",23.9548786092005,-3.30789010417866,0.100977788788182,1.01502490568663,-3.25892506247516,0.00111835204052274,0.0569060316200387,-5.29733891932446,-1.31844128903286,FALSE
"AT2G14610","PR1","Pathogenesis-related protein 1","Pep1",30,"Pep1_30_vs_mock_30",23.9548786092005,0.419510938888564,1.33747408580955,0.982594766963521,0.426941963252017,0.669421600032051,0.865663416163352,-1.50637480435994,2.34539668213706,FALSE
"AT2G14610","PR1","Pathogenesis-related protein 1","Pep1",90,"Pep1_90_vs_mock_90",23.9548786092005,0.281343234344537,1.21532589802838,1.01064616372837,0.278379559970459,0.780721008408912,0.859568784603002,-1.69952324656307,2.26220971525214,FALSE
"AT2G14610","PR1","Pathogenesis-related protein 1","Pep1",180,"Pep1_180_vs_mock_180",23.9548786092005,2.18970265952768,4.56211451153323,0.987150888230162,2.21820461860044,0.0265408839795687,0.0629173582018046,0.254886918596558,4.12451840045879,FALSE
"AT2G14610","PR1","Pathogenesis-related protein 1","chitooct",0,"chitooct_0_vs_mock_0",23.9548786092005,-1.60009929177273,0.329854275083271,1.09464133715385,-1.46175668455305,0.143807897753427,1,-3.74559631259428,0.545397729048821,FALSE
"AT2G14610","PR1","Pathogenesis-related protein 1","chitooct",5,"chitooct_5_vs_mock_5",23.9548786092005,0.253635663246235,1.19220775536359,1.01796153529109,0.24916036063554,0.803236740256014,1,-1.7415689459243,2.24884027241677,FALSE
"AT2G14610","PR1","Pathogenesis-related protein 1","chitooct",10,"chitooct_10_vs_mock_10",23.9548786092005,-3.47596086038968,0.0898734714931536,1.01656802228475,-3.4193096617159,0.00062780237032561,0.134086030254144,-5.4684341840678,-1.48348753671156,FALSE
"AT2G14610","PR1","Pathogenesis-related protein 1","chitooct",30,"chitooct_30_vs_mock_30",23.9548786092005,-1.88655911358797,0.270451327945627,1.01215154110577,-1.86390973779175,0.062334381011649,0.313076219848852,-3.87037613415529,0.0972579069793407,FALSE
"AT2G14610","PR1","Pathogenesis-related protein 1","chitooct",90,"chitooct_90_vs_mock_90",23.9548786092005,-0.645619246582481,0.63921836067402,1.02576514153961,-0.629402599520436,0.529085516564288,0.804604825115452,-2.65611892400012,1.36488043083516,FALSE
"AT2G14610","PR1","Pathogenesis-related protein 1","chitooct",180,"chitooct_180_vs_mock_180",23.9548786092005,0.925140753478727,1.89886949203469,0.993347592808562,0.931336382326162,0.351679587719328,0.95976843450621,-1.02182052842605,2.87210203538351,FALSE
"AT2G14610","PR1","Pathogenesis-related protein 1","3.OH10",0,"3.OH10_0_vs_mock_0",23.9548786092005,0.492771447125275,1.40714543658814,0.985092401873656,0.500228654883561,0.616914083743957,1,-1.43800966054709,2.42355255479764,FALSE
"AT2G14610","PR1","Pathogenesis-related protein 1","3.OH10",5,"3.OH10_5_vs_mock_5",23.9548786092005,3.57447732844699,11.9131029451005,1.07469629239689,3.32603485629865,0.000880909118682334,1,1.46807259534908,5.6808820615449,FALSE
"AT2G14610","PR1","Pathogenesis-related protein 1","3.OH10",10,"3.OH10_10_vs_mock_10",23.9548786092005,-2.80130434448622,0.143457535380222,1.0026647790936,-2.79385932656232,0.00520831298851897,NA,-4.76652731150969,-0.836081377462755,FALSE
"AT2G14610","PR1","Pathogenesis-related protein 1","3.OH10",30,"3.OH10_30_vs_mock_30",23.9548786092005,-2.00146731470305,0.249745862996485,1.01025744900066,-1.98114581256776,0.0475749239495063,0.418354485996485,-3.98157191474435,-0.0213627146617494,FALSE
"AT2G14610","PR1","Pathogenesis-related protein 1","3.OH10",90,"3.OH10_90_vs_mock_90",23.9548786092005,-0.0813093926360294,0.945199392624769,1.01286790391916,-0.0802764035876875,0.936017424844296,0.987015076768308,-2.06653048431758,1.90391169904552,FALSE
"AT2G14610","PR1","Pathogenesis-related protein 1","3.OH10",180,"3.OH10_180_vs_mock_180",23.9548786092005,1.04546415631792,2.06403030946177,0.991172726081468,1.05477494366808,0.291528266732208,0.693763470198166,-0.89723438680176,2.9881626994376,FALSE
"AT5G40270","AT5G40270","HD-domain-containing metal-dependent phosphohydrolase","flg22",0,"flg22_0_vs_mock_0",73.7154584519454,-0.403018215110398,0.756274450047737,0.175025729041934,-2.30262269048364,0.0213000813582116,1,-0.746068644032588,-0.0599677861882082,FALSE
"AT5G40270","AT5G40270","HD-domain-containing metal-dependent phosphohydrolase","flg22",5,"flg22_5_vs_mock_5",73.7154584519454,0.026626007038152,1.01862710147629,0.161756189784392,0.164605800084945,0.869254265688516,0.991041614645259,-0.290416124939256,0.34366813901556,FALSE
"AT5G40270","AT5G40270","HD-domain-containing metal-dependent phosphohydrolase","flg22",10,"flg22_10_vs_mock_10",73.7154584519454,-0.140288853233154,0.907337472013376,0.174272659314856,-0.804996341851282,0.420821790772468,1,-0.481863265490272,0.201285559023964,FALSE
"AT5G40270","AT5G40270","HD-domain-containing metal-dependent phosphohydrolase","flg22",30,"flg22_30_vs_mock_30",73.7154584519454,-0.0484749972616127,0.966957913062183,0.171704588032109,-0.28231626083601,0.777701018150434,0.931032184364925,-0.385015989804547,0.288065995281322,FALSE
"AT5G40270","AT5G40270","HD-domain-containing metal-dependent phosphohydrolase","flg22",90,"flg22_90_vs_mock_90",73.7154584519454,-0.82195054601375,0.565676621857946,0.176635021075568,-4.65338380242331,3.26531645862077e-06,1.17842434814072e-05,-1.16815518732186,-0.475745904705636,TRUE
"AT5G40270","AT5G40270","HD-domain-containing metal-dependent phosphohydrolase","flg22",180,"flg22_180_vs_mock_180",73.7154584519454,-0.458942684911514,0.727519243976457,0.172459349970666,-2.66116441346658,0.00778709224241818,0.0154746392456713,-0.796963010854019,-0.120922358969009,TRUE
"AT5G40270","AT5G40270","HD-domain-containing metal-dependent phosphohydrolase","elf18",0,"elf18_0_vs_mock_0",73.7154584519454,-0.0670407790356832,0.954594031324134,0.156920692424728,-0.427227142576123,0.669213893490265,1,-0.37460533618815,0.240523778116784,FALSE
"AT5G40270","AT5G40270","HD-domain-containing metal-dependent phosphohydrolase","elf18",5,"elf18_5_vs_mock_5",73.7154584519454,-0.0476384178024296,0.96751878815404,0.162412132622791,-0.293318097811522,0.7692790216512,1,-0.365966197743099,0.27068936213824,FALSE
"AT5G40270","AT5G40270","HD-domain-containing metal-dependent phosphohydrolase","elf18",10,"elf18_10_vs_mock_10",73.7154584519454,0.100081824878544,1.0718342516968,0.159931590853106,0.625778961771641,0.531459932881241,0.977539148914967,-0.213384093193544,0.413547742950631,FALSE
"AT5G40270","AT5G40270","HD-domain-containing metal-dependent phosphohydrolase","elf18",30,"elf18_30_vs_mock_30",73.7154584519454,0.237187138432623,1.17869229134992,0.166348505376423,1.42584472217471,0.15391316845843,0.398421265020983,-0.0888559321051656,0.563230208970411,FALSE
"AT5G40270","AT5G40270","HD-domain-containing metal-dependent phosphohydrolase","elf18",90,"elf18_90_vs_mock_90",73.7154584519454,-0.733466927042248,0.601456820498967,0.185778862896291,-3.94806446550218,7.87855916350419e-05,0.000324349411333586,-1.09759349831898,-0.369340355765517,TRUE
"AT5G40270","AT5G40270","HD-domain-containing metal-dependent phosphohydrolase","elf18",180,"elf18_180_vs_mock_180",73.7154584519454,-0.337858689536524,0.791214796048094,0.165193833904502,-2.04522579052097,0.0408326029660958,0.0935410404119216,-0.661638603989347,-0.0140787750837009,FALSE
"AT5G40270","AT5G40270","HD-domain-containing metal-dependent phosphohydrolase","nlp20",0,"nlp20_0_vs_mock_0",73.7154584519454,-0.242072742767894,0.845529653476222,0.159588896934855,-1.51685203305033,0.129304046449299,1,-0.554866980760211,0.0707214952244224,FALSE
"AT5G40270","AT5G40270","HD-domain-containing metal-dependent phosphohydrolase","nlp20",5,"nlp20_5_vs_mock_5",73.7154584519454,0.182538780356418,1.13487923109099,0.172762194070785,1.05658984790172,0.290698815775342,1,-0.156075120022321,0.521152680735157,FALSE
"AT5G40270","AT5G40270","HD-domain-containing metal-dependent phosphohydrolase","nlp20",10,"nlp20_10_vs_mock_10",73.7154584519454,0.0546230442370227,1.03858769959904,0.173831849701709,0.314229206734868,0.753346961540435,1,-0.286087381178326,0.395333469652371,FALSE
"AT5G40270","AT5G40270","HD-domain-containing metal-dependent phosphohydrolase","nlp20",30,"nlp20_30_vs_mock_30",73.7154584519454,0.160714673519017,1.11784075010919,0.16585540811481,0.969004721315845,0.332542833535662,0.723540037222812,-0.16436192638601,0.485791273424044,FALSE
"AT5G40270","AT5G40270","HD-domain-containing metal-dependent phosphohydrolase","nlp20",90,"nlp20_90_vs_mock_90",73.7154584519454,-0.705017626995255,0.613434993569754,0.185588559115345,-3.7988205218894,0.000145386323375372,0.000693165895108974,-1.06877120286133,-0.34126405112918,TRUE
"AT5G40270","AT5G40270","HD-domain-containing metal-dependent phosphohydrolase","nlp20",180,"nlp20_180_vs_mock_180",73.7154584519454,-0.287686078273082,0.819214934689168,0.178386079427555,-1.61271596526071,0.106806230365195,0.211192137195515,-0.637322793951089,0.0619506374049246,FALSE
"AT5G40270","AT5G40270","HD-domain-containing metal-dependent phosphohydrolase","OGs",0,"OGs_0_vs_mock_0",73.7154584519454,-0.0897729352026292,0.939670631701746,0.167798185509263,-0.535005399076103,0.59264612387273,1,-0.418657378800785,0.239111508395526,FALSE
"AT5G40270","AT5G40270","HD-domain-containing metal-dependent phosphohydrolase","OGs",5,"OGs_5_vs_mock_5",73.7154584519454,0.106187488921565,1.07637999925955,0.16051763828582,0.661531592761696,0.508271460965934,1,-0.208427082118643,0.420802059961772,FALSE
"AT5G40270","AT5G40270","HD-domain-containing metal-dependent phosphohydrolase","OGs",10,"OGs_10_vs_mock_10",73.7154584519454,-0.0896369299700142,0.939759220172197,0.164109246351489,-0.546202800651644,0.584926541214793,1,-0.411291052818934,0.232017192878905,FALSE
"AT5G40270","AT5G40270","HD-domain-containing metal-dependent phosphohydrolase","OGs",30,"OGs_30_vs_mock_30",73.7154584519454,0.0753281297680767,1.05360064197834,0.167281451521352,0.450307724395025,0.652488570058738,0.850928566469048,-0.252543515213773,0.403199774749927,FALSE
"AT5G40270","AT5G40270","HD-domain-containing metal-dependent phosphohydrolase","OGs",90,"OGs_90_vs_mock_90",73.7154584519454,-0.372207017977758,0.772599678331185,0.176705924139911,-2.10636411761189,0.0351727356901581,0.102982300905732,-0.718550629291984,-0.0258634066635315,FALSE
"AT5G40270","AT5G40270","HD-domain-containing metal-dependent phosphohydrolase","OGs",180,"OGs_180_vs_mock_180",73.7154584519454,-0.126681648788293,0.915935778396915,0.160455610914237,-0.78951211532269,0.429812751572328,0.67605065636001,-0.441174646180197,0.18781134860361,FALSE
"AT5G40270","AT5G40270","HD-domain-containing metal-dependent phosphohydrolase","Pep1",0,"Pep1_0_vs_mock_0",73.7154584519454,-0.185148028573507,0.879558823641716,0.170063063708248,-1.08870218221599,0.276285239181001,1,-0.518471633441674,0.148175576294659,FALSE
"AT5G40270","AT5G40270","HD-domain-containing metal-dependent phosphohydrolase","Pep1",5,"Pep1_5_vs_mock_5",73.7154584519454,0.111577807352161,1.0804091830532,0.175409678083836,0.636098353129823,0.524712318865354,1,-0.232225161692158,0.455380776396479,FALSE
"AT5G40270","AT5G40270","HD-domain-containing metal-dependent phosphohydrolase","Pep1",10,"Pep1_10_vs_mock_10",73.7154584519454,0.0581721858739829,1.04114585118585,0.160904506300488,0.361532359854153,0.717701518828967,1,-0.257200646474974,0.37354501822294,FALSE
"AT5G40270","AT5G40270","HD-domain-containing metal-dependent phosphohydrolase","Pep1",30,"Pep1_30_vs_mock_30",73.7154584519454,0.0351891644947972,1.02469117053864,0.169526904848052,0.207572742074997,0.835562589455993,0.941494418010959,-0.297083569007384,0.367461897996978,FALSE
"AT5G40270","AT5G40270","HD-domain-containing metal-dependent phosphohydrolase","Pep1",90,"Pep1_90_vs_mock_90",73.7154584519454,-0.651174359022311,0.636761776235555,0.168378146987291,-3.86733296852033,0.000110032144414443,0.000488965114403914,-0.981195527117401,-0.321153190927222,TRUE
"AT5G40270","AT5G40270","HD-domain-containing metal-dependent phosphohydrolase","Pep1",180,"Pep1_180_vs_mock_180",73.7154584519454,-0.313124117807724,0.804896887826928,0.164937369416726,-1.89844253558206,0.0576378108528021,0.118511912631617,-0.636401361864507,0.0101531262490585,FALSE
"AT5G40270","AT5G40270","HD-domain-containing metal-dependent phosphohydrolase","chitooct",0,"chitooct_0_vs_mock_0",73.7154584519454,-0.167739911133664,0.890236210449958,0.172305117450013,-0.973505103133844,0.330302325170397,1,-0.505457941335691,0.169978119068362,FALSE
"AT5G40270","AT5G40270","HD-domain-containing metal-dependent phosphohydrolase","chitooct",5,"chitooct_5_vs_mock_5",73.7154584519454,0.0298920298600627,1.0209357168377,0.160643425874805,0.1860768948202,0.852384460731086,1,-0.284969084854555,0.34475314457468,FALSE
